address_title,address_type,address_line1,address_line2,city,state,country,pincode,is_primary_address,is_shipping_address,gstin,gst_category,links.link_doctype,links.link_name
GURU KIRPA TRANSPORT CO.,Billing,"S.C.F.208, 2ND FLOOR, BACKSIDE GRANDWAY HOTEL","SHASTRI NAGAR, BATALA;-143505","SHASTRI NAGAR,BATALA;",,India,143505,1,1,,Unregistered,Customer,IMP-20260324-CUST-0219
NISHA MOTOR GARAGE,Billing,NATIONAL HIGHWAY 8,"SURFALA-KAYA, UDAIPUR (RAJ)",UDAIPUR (RAJ),Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0335
PRADEEP AUTOMOBILES,Billing,DEALER : INDIAIN IOL COEPORATION LTD.,"N.H.8, VILLAGE KAYA, UDAIPUR-313001",UDAIPUR,Rajasthan,India,313001,1,1,08AABFA7479G1ZA,Registered Regular,Supplier,IMP-20260324-SUP-0337
NEW SHREE DEV AUTO ELECTRIC AND BETRY WORKS,Billing,N.H. 8 AJAMER ROAD,"KAMALIDHAT, TAH.DEVGAD, JILA RAJSAMND",JILA RAJSAMND,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0338
JAY SHREE RAM AUTO ELECTRIC WORKS,Billing,"OPP, DHANLAXMI PETROL PUMP","N.H.NO. 8, G.I.D.C., RANOLI - 391350, VADODARA",VADODARA,,India,391350,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0339
GUJARAT STATE ELECTRICITY CORPORATION LTD.,Billing,VIDHYUT BHAVAN,VADODARA,VADODARA,Gujarat,India,,1,1,24AAACG6864F1ZO,Registered Regular,Customer,IMP-20260324-CUST-0220
SHREE ASHAPURA,Billing,PLOT NO. 19/1,"G.I.D.C., N.H.NO.8, RANOLI, BARODA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0340
MAHESH B. PADHIYAR,Billing,RANOLI CROSSING,"N.H.NO. 8, HARSIDDHI SHOW REPAIRING, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0341
GUJARAT STATA ELECTRICITY CORP.LTD(KLTPS),Billing,KACHCHH LIGNITE TERMAL POWER STATION,"PANANDHRO, PO.S.K VARMANAGAR, TALIKA-LAKHPAT, DIST: KUCHCHH-370601",DIST: KUCHCHH,Gujarat,India,370601,1,1,24AAACG6864F1ZO,Registered Regular,Customer,IMP-20260324-CUST-0221
GLANI AUTO GARAGE,Billing,CHHANI & RANOLI,CHHANI & RANOLI,VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0346
E-FLEET SYSTEMS PVT. LTD.,Billing,MAHARASHTRA,,Maharashtra,Maharashtra,India,,1,1,27AABCE9086A1ZP,Registered Regular,Supplier,IMP-20260324-SUP-0347
MADRAS MOTORS SALES AND SERVICE,Billing,NH-6 KHAMGAON,"NANDURA ROAD, PARKHED PHAT, KHAMGAON, BULDHANA, MAHARASHTRA","BULDHANA, MAHARASHTRA",Maharashtra,India,,1,1,27ABRFM2343N1ZO,Registered Regular,Supplier,IMP-20260324-SUP-0348
NEW DASHMESH SPRING WORKS,Billing,HOTEL MERITONNI BAJUMA,"SHREEJI DHABANI SAME, SIDSAR ROAD, NARI CHOKADI, BHAVNAGAR",BHAVNAGAR,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0354
KRISHNA MOTOR GARAGE,Billing,SAHYOG COMPLEX,"NARI CHOKADI, SAHYOG WAY-BRIDGE, BHAVNAGAR",BHAVNAGAR,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0355
VIKASH BATTRY WORKS,Billing,MAIN ROAD,"CHANDERIYA, CHITTOGARH",CHITTOGARH,Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0356
MAA VAISHNAV MOTORS,Billing,"230/2/2G, GRAM BHATKHEDI","NEAR MAA VAISHNAV DEVI, RESTAURENT AGRA-MUMABI HIGH, TEHSIL MHOW, INDORE","TEHSIL MHOW, INDORE",Madhya Pradesh,India,,1,1,23ABRFM3257F1Z6,Registered Regular,Supplier,IMP-20260324-SUP-0357
RAGHUVANSHI MOTORS,Billing,"PHN 13/65, INDORE AHEMDABAD HIGHWAY","GRAM JETPURA, Dhar, Madhya Pradesh","GRAM JETPURA, Dhar",Madhya Pradesh,India,,1,1,23DTAPR4220M2ZO,Registered Regular,Supplier,IMP-20260324-SUP-0358
HANUMAN TRADING CO.,Billing,TEJAB GODAM CHNTISARA ROAD,"NAGAUR-341001, RAJASTHAN, CODE : 08",CODE : 08,Rajasthan,India,341001,1,1,08BVLPR9803H1Z0,Registered Regular,Customer,IMP-20260324-CUST-0222
SUPER WELDING WORKS,Billing,OPP. MINAL PETROL PUMP,"N.H.NO.8, RANOLI, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0359
PRAMOD KUMAR,Billing,N.H.NO. 8,"RANOLI CROSSING, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0360
HINDUSTAN TRADING,Billing,"I.P.C.L. ROAD, POST. RANOLI",DIST. VADODARA,VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0361
RAHUL WHEEL ALIGNERS,Billing,"RAHUL COMPOUND, IPCL ROAD","RANOLI, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0362
MARUTI CRANE SERVICE,Billing,"A-124, IMPERIAL COMPLEX","G.I.D.C., N.H. NO. 8, RANOLI, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0363
LAXMINARAYAN SHOW REP. WORKS,Billing,OPP. MINAL PATROL PUMP,"N. H. NO. 8, RANOLI, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0364
JAY AMBE AUTO PARTS,Billing,"1, PRAYOSHA SHANTI COMPLEX","NEAR BHAGWAN PARK, IPCL ROAD, RANOLI, VADODARA",VADODARA,Gujarat,India,,1,1,24AOYPC0555L1ZN,Registered Regular,Supplier,IMP-20260324-SUP-0365
JAITWANI ROAD LINES,Billing,GILL ROAD,"MILLER GANJ, LUDHIANA, PUNJAB",LUDHIANA,Punjab,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0366
EUREKA FORBES LIMITED,Billing,"102, IVORY TERRACE","OPP. SASUJI RESTAURANT, R C DUTT ROAD, ALKAPURI, BARODA",BARODA,Gujarat,India,,1,1,24AAACE5767F1ZQ,Registered Regular,Supplier,IMP-20260324-SUP-0370
DAS AUTO ELECTRICALS,Billing,"NH-6, BARAIPALI","SAMBALPUR, ODISHA",SAMBALPUR,Odisha,India,,1,1,21AEUPD4970L1Z6,Registered Regular,Supplier,IMP-20260324-SUP-0371
VALIYA LOGISTICS LLP,Billing,"29, VALIYA HOUSE, NEW KARTIKEY SOCIETY","DHOLI MAGRI, SEC-4, UDAIPUR-313001 (RAJ).",UDAIPUR- (RAJ),Rajasthan,India,313001,1,1,08AAQFV7759R1ZO,Registered Regular,Customer,IMP-20260324-CUST-0223
SAGAR SALTPETER,Billing,"NAGALA HARJU, JASRATHPUR","ALIGANJ, ETHA, UTTER PRADESH-207247","ALIGANJ,ETHA, UTTER PRADESH",,India,207247,1,1,9AEBFS8050H1ZV,Registered Regular,Customer,IMP-20260324-CUST-0224
THE BARODA CYCLE MART,Billing,"B13, SARTHAK APP.","OPP. DOMINOS PIZZA ELLORA PARK, VADODARA",VADODARA,Gujarat,India,,1,1,24AAFFT8743E1Z4,Registered Regular,Supplier,IMP-20260324-SUP-0372
QUICK HEAL TECHNOLOGIES PVT. LTD,Billing,"OFFICE NO 7010 C AND D, 7TH FLOOR","MARVEL EDGE, VIMANNAGAR, PUNE, MAHARASHTRA",PUNE,Maharashtra,India,,1,1,27AABCC4207H1Z0,Registered Regular,Supplier,IMP-20260324-SUP-0373
PALAK LOGISTICS PVT. LTD.,Billing,"808, SHELTON CUBIX","PLOT NO. 87, SECTOR NO. 15, OPP RELIANCE FRESH, CBD BELAPUR, NAVI MUMBAI","CBD BELAPUR , NAVI MUMBAI",Maharashtra,India,,1,1,27AAGCP3651D1ZK,Registered Regular,Supplier,IMP-20260324-SUP-0374
VEDANT CHEMICALS,Billing,"PLOT NO.10 & 11, NEAR AJITH REDDY BOYS HOSTEL","DHULAPALLY VILLAGE, KOMPALLY ROAD, MEDCHAL, MALKAJGIRI, TELANGANA - 500014","MEDCHAL,MALKAJGIRI,TELANGANA",Telangana,India,500014,1,1,36AASFV6067G1ZJ,Registered Regular,Customer,IMP-20260324-CUST-0225
KRISHNA ORGANICS,Billing,"PLOT NO.316/1, ROAD.4 BEHIND L&T","N.H.NO.8 GIDC RANOLI, VADODARA-391350","N.H.NO.8 GIDC RANOLI,VADODARA",Gujarat,India,391350,1,1,24AAHFK3425E1ZQ,Registered Regular,Customer,IMP-20260324-CUST-0226
AAP CHEM (UP),Billing,"FLAT NO 206, ANANDAM HOMES, PHASE-2","VINAYNAGAR, QUARSI, ALIGARH, UP-202002",UP,Uttar Pradesh,India,202002,1,1,09AWAPP5444P1ZW,Registered Regular,Customer,IMP-20260324-CUST-0227
M/S PATEL SONS PADORA,Billing,Plot No. 686/4,"NEAR PATEL CHOWK PADORA, Shivpuri, GRAM-PADORA SADAK, TEHSIL-KOLARAS, Madhya Pradesh","TEHSIL-KOLARAS, Madhya Pradesh",Madhya Pradesh,India,,1,1,23CAMPR6198A2ZG,Registered Regular,Supplier,IMP-20260324-SUP-0378
HIND AUTOMOBILES,Billing,"RS.NO.85/2, S.H.NO.5","GODHRA-DAHOD, VADODARA",VADODARA,Gujarat,India,,1,1,24AAMFH2900G1ZQ,Registered Regular,Supplier,IMP-20260324-SUP-0380
BATHWAL SERVICES PVT LTD,Billing,SHOP NO. 128/89 MATEL PARK,"RAWABHAT URLA, S.O-CHHATTISGARH",S.O-CHHATTISGARH,Chhattisgarh,India,,1,1,22AAICB2192F1Z0,Registered Regular,Supplier,IMP-20260324-SUP-0381
ASHOK KUMAR SPRING WORKS,Billing,MARUTI COMPLEX,"SHOP NO. 14, GIDC, RANOLI, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0383
KRISHNA COPY CENTRE,Billing,"2/3, LAKULESH AVENUE","DELUX CHAR RASTA, NIZAMPURA, VADODARA",VADODARA,Gujarat,India,,1,1,24AEOPA1731N1ZK,Registered Regular,Supplier,IMP-20260324-SUP-0384
THE DHARMASI MORARJI CHEMICAL CO. LTD,Billing,"PLOT.NO.CH-5/1, GIDC, CHEMICAL ZONE, DAHEJ",DIST: BHARUCH-392130,DIST: BHARUCH,Gujarat,India,392130,1,1,24AAACT5000E2Z2,Registered Regular,Customer,IMP-20260324-CUST-0228
BRIGHT ELECTRO ENGG. CO.,Billing,"52, MARUTI COMPLEX, GIDC, RANOLI","N.H. NO.8, VADODARA",VADODARA,Gujarat,India,,1,1,24AADPZ0691F1ZM,Registered Regular,Supplier,IMP-20260324-SUP-0386
DASHMESH TRANSPORT COMPANY,Billing,"DASHMESH HOUSE, NEAR CARGO MOTORS LTD","RANOLI, BARODA",VADODARA,,India,,1,1,,Unregistered,Customer,IMP-20260324-CUST-0229
G.N.F.C. LTD.,Billing,NARMADANAGAR,BHARUCH,BHARUCH,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0389
SMITAL PETROLEUM,Billing,"DABHA CHOKDI, JAMBUSAR","DIST:- BHARUCH, PH.NO. 02644-221148 MOB:- 8141320973",BHARUCH,,India,221148,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0390
SURJIT AUTO CENTRE,Billing,PLOT NO. - 803,"GIDC, RANOLI, BARODA",VADODARA,Gujarat,India,,1,1,24AIWPP6080D1ZX,Registered Regular,Supplier,IMP-20260324-SUP-0393
RAVECHI ENTERPRISES PVT.LTD,Billing,"GF-14/15, SILVER LINE COMPLEX","OPP.BBC TOWER, SAYAJIGUNJ, VADODARA",VADODARA,Gujarat,India,,1,1,24AAICR0144B1Z0,Registered Regular,Supplier,IMP-20260324-SUP-0396
MAHESHWARI LOGISTICS LTD.,Billing,"SURVEY.NO 152/1, KHATA NO-599","CHORYASI, SURAT, MORA, SURAT",SURAT,Gujarat,India,,1,1,24AAECM8332N4Z3,Registered Regular,Supplier,IMP-20260324-SUP-0397
SHRI BALAJI CHEMICALS,Billing,SASNI ROAD,JALESAR,JALESAR,Uttar Pradesh,India,,1,1,09ARCPD5754F1ZW,Registered Regular,Customer,IMP-20260324-CUST-0230
JOHNSON AUTO GARAGE,Billing,"OPP, MINAL PETROL PUMP","N.H.NO. 8, RANOLI, VADODARA",VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0399
SHRI GOVIND AUTOMOTIVE,Billing,GUJARAT,,Gujarat,Gujarat,India,,1,1,24CUIPS3612J1ZH,Registered Regular,Supplier,IMP-20260324-SUP-0400
SHREE VEHICLES PVT.LTD.,Billing,"86/275 -A-3, AFIM KOTHI","G.T ROAD, KANPUR NAGAR, UTTAR PRADESH","G.T ROAD, KANPUR NAGAR",Uttar Pradesh,India,,1,1,09AAICS7381K1ZN,Registered Regular,Supplier,IMP-20260324-SUP-0401
BAROT CRANES,Billing,"3, GURUKRUPA COMPLEX","IPCL ROAD, RANOLI, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0405
SHIVA INDUSTRIAL SECURITY FORCE SERVICES & LABOUR S,Billing,"5, SWATANTRA SENANI NAGAR","NEAR SAMTA FLATS, HIGH TENSION ROAD SUBHANPURA, VADODARA",VADODARA,Gujarat,India,,1,1,24AROPK2569B2ZT,Registered Regular,Supplier,IMP-20260324-SUP-0406
MEMORIAL MOTORS,Billing,NEAR SHADGI HOTEL,"GUNAWAD, MADHYA PRADESH",GUNAWAD,Madhya Pradesh,India,,1,1,23ABMFM0473G1ZD,Registered Regular,Supplier,IMP-20260324-SUP-0407
SUMAN AUTOMOBILES,Billing,"1, N.H.8, RIASABHDEO KANUUWADA","Udaipur, Rajasthan","Udaipur, Rajasthan",Rajasthan,India,,1,1,08ABFFS0413H1ZG,Registered Regular,Supplier,IMP-20260324-SUP-0409
VARDHMAN AUTOMOTIVE,Billing,OPP SHITAL CHAYA RESTORENT,"RAJNANDGAOUN, CHHATTISGARH",RAJNANDGAOUN,Chhattisgarh,India,,1,1,22AAEFV9230H2Z8,Registered Regular,Supplier,IMP-20260324-SUP-0410
A. S. REFRIGERATION WORKS,Billing,NATIONAL EXPRESS HIGHWAY,"NEAR RELIANCE PETROL PUMP, JALGAON",JALGAON,Maharashtra,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0411
JAHIR DEVAN,Billing,OPP. MINAL PETROL PUMP,"N.H.NO.8, PO. RANOLI, DIST. VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0414
MAA SONAL MOBILE,Billing,MARUTI COMPLEX,"NR-LAXMI MARBAL, DASHRATH BUS STAND, DASHRATH",VADODARA,Gujarat,India,,1,1,24BBOPP5975P1ZK,Registered Regular,Supplier,IMP-20260324-SUP-0415
JAY MATAJI AUTOMOBILES,Billing,RANOLI COMMERCIAL COMPLEX,"RANOLI GIDC, N.H.NO.8, RANOLI, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0416
SAMARTH TRADERS,Billing,G.I.D.C. RANOLI,VADODARA,VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0417
OM MOTORS,Billing,"A 204-205 M.I.A. MADRI, ROAD NO.11",UDAIPUR,UDAIPUR,Rajasthan,India,,1,1,08ABPPC0524M1ZM,Registered Regular,Supplier,IMP-20260324-SUP-0418
DHAKAD MOTORS,Billing,"SH-31, MHOW NEEMCUH ROAD",LAKHAMAKHEDI (DALAUDA),LAKHAMAKHEDI (DALAUDA),Madhya Pradesh,India,,1,1,23AIEPD0832B1Z9,Registered Regular,Supplier,IMP-20260324-SUP-0419
YUGADHARMA TRADERS,Billing,KALAGHODA CIRCLE,"SAYAJIGUNJ, VADODARA",VADODARA,Gujarat,India,,1,1,24ABFPC1178F1Z5,Registered Regular,Supplier,IMP-20260324-SUP-0420
VE COMMERCIAL VEHICLES LTD.,Billing,"102, SECTOR 1, PITHAMPURA","DHAR, MADHYA PRADESH",DHAR,Madhya Pradesh,India,,1,1,23AABCE9378F5ZG,Registered Regular,Supplier,IMP-20260324-SUP-0421
RISHABHDEV AUTOMOBILES,Billing,UDAIPUR,,UDAIPUR,Rajasthan,India,,1,1,08AAMFR8833L1ZF,Registered Regular,Supplier,IMP-20260324-SUP-0422
KISANSHAKTI FARTILIZER AND PESTICIDES PVT LTD,Billing,PLOT NO.C 190/191 SAYKHA,"GIDC BHARUCH-392140, GUJARAT",GIDC BHARUCH,Gujarat,India,392140,1,1,24AAGCK2580E1ZR,Registered Regular,Customer,IMP-20260324-CUST-0231
SHAKTI LOGISTICS PVT. LTD.,Billing,"1C, HEYSHAM ROAD",KOLKATA - 700 020,KOLKATA,West Bengal,India,,1,1,19AAGCS6895B1ZV,Registered Regular,Customer,IMP-20260324-CUST-0232
DEEPAK BARDANA TRADING COMPANY,Billing,RAM LAXMAN COLONY WARD NO. 06,"NAWA CITY, NAGAUR RAJSTHAN 341509","NAWA CITY , NAGAUR RAJSTHAN",Rajasthan,India,341509,1,1,08AGAPA9911A1Z1,Registered Regular,Customer,IMP-20260324-CUST-0233
MARUTI FURNITURE,Billing,"31, BARODA INDUSTRIAL ESTATE","DHARMSINH DESAL MARG, NR, APAR LTD. B/H. SAPANA CHEMICAL, CHHANI JAKAT NAKA, VADODARA","CHHANI JAKAT NAKA, VADODARA",Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0430
SIFLON DRUGS,Billing,"SY NO. 25/4, RACHANAPALLI","BELLERY ROAD, ANANTAPUR (A.P.)",KARNATAKA,Andhra Pradesh,India,,1,1,37AAKFS9713J1ZM,Registered Regular,Customer,IMP-20260324-CUST-0234
RAJUL N. VORA,Billing,"404, PARSHWANATH APT","SARVODAY NAGAR, NAHUR ROAD, MULUND (WEST), MUMBAI",MUMBAI,Maharashtra,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0432
GULJAG INDUSTRIES LIMITED-(KOTA),Billing,PLOT NO. 1-B,"SMALL-SCALE INDUSTIAL AREA, OPP .MAHALAXMI PAINTS, KOTA-324007 RAJASTHAN",KOTA- RAJASTHAN,Rajasthan,India,324007,1,1,08AAACG1267E1ZX,Registered Regular,Customer,IMP-20260324-CUST-0235
SOFTCARE SOLUTIONS,Billing,TF-330-331 INFINITY ARCADE,"BEFOR PRATAPNAGAR BRIDGE, ONGC ROAD, VADODARA","ONGC ROAD, VADODARA",Gujarat,India,,1,1,24BGMPS5756E1Z1,Registered Regular,Supplier,IMP-20260324-SUP-0434
COROMANDEL INTERNATIONAL LTD-(PALI),Billing,SURVEY NO. 129.,"VILLAGE. RASAL-PALI, TEHSIL-SUDHAGAD RAIGAD",TEHSIL-SUDHAGAD RAIGAD,Maharashtra,India,,1,1,27AAACC7852K1ZD,Registered Regular,Customer,IMP-20260324-CUST-0236
MEERAAM ACIDS PVT LTD,Billing,COACHIN,,COACHIN,Kerala,India,,1,1,32AADCM2859H1ZJ,Registered Regular,Customer,IMP-20260324-CUST-0237
NARENDRA SINGH,Billing,"NH 76, PINDWADA ROAD","DEBARI, UDAIPUR (RAJ.)",UDAIPUR (RAJ.),Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0439
UDAIPUR TYRE RETREADING COMPANY,Billing,"F 75 A, ROAD NO. 2B, MIA","Udaipur, Rajasthan","Udaipur, Rajasthan",Rajasthan,India,,1,1,08AAACU2916Q1ZW,Registered Regular,Supplier,IMP-20260324-SUP-0440
PRASHANT UDYOG,Billing,"NEAR SHREE KALASH DEV TEMPLE, MAIN ROAD","BINAGA, KARWAR-581307 (U.K.)",KOLKATA,Karnataka,India,581307,1,1,29ABEPG6881CIZM,Registered Regular,Customer,IMP-20260324-CUST-0238
SUN INDCHEMICALS P. LTD,Billing,"MANBIK LANE, BEHIND PADAM MOTOR","DHANDARI KHURD, LUDHIANA-141010, PUNJAB.",LUDHIANA,Punjab,India,141010,1,1,03AAMCS0072P1Z3,Registered Regular,Customer,IMP-20260324-CUST-0239
SHREE DHYAN TYRE HOUSE,Billing,"GF SHOP NO. 29, 30, 31","TOWER-A, SIDHARTH ANX-3, B/S. PLAZZO HOTEL, DUMAD CHOWKDI, VADODARA",VADODARA,Gujarat,India,,1,1,24BSEPS2098M1Z6,Registered Regular,Supplier,IMP-20260324-SUP-0441
INDIAN PHOSPHATE LTD,Billing,"UNIT 2, PLOT 5056","VILLAGE : UMARDA, UDAIPUR-313015 ( RAJASTHAN)",UDAIPUR- ( RAJASTHAN),Rajasthan,India,313015,1,1,08AABCI0486J1ZG,Registered Regular,Customer,IMP-20260324-CUST-0240
PATEL PAVITRA KUMAR,Billing,Dashrath,Vadodara,Vadodara,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0442
KANHA TYRES,Billing,PINDWARA ROAD,"N.H. 76, DEBARI, UDAIPUR (RAJ)",UDAIPUR (RAJ),Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0443
SHREE NATH ENTERPRISES,Billing,"PINDWADA, N.H. 27","NAVAL PLAZA, DEBARI, UDAIPUR (RAJ)",UDAIPUR (RAJ),Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0444
BLEACH CHEM,Billing,"701, SHIVALIK, OPP:- CENTRE POINT","PANCHWATI, AMBAWADI, AHMEDABAD-380006",AHMEDABAD,Gujarat,India,380006,1,1,24AAAFB6524E1Z0,Registered Regular,Customer,IMP-20260324-CUST-0241
SHREE MARKETING,Billing,SHOP - AKOLA ROAD,"BALAPUR NAKA, KHAMGAON., OFFICE - SHRI NIWAS, BHISE PLOTS, CIVIL LINES, KHAMGAON, BULDANA.","CIVIL LINES, KHAMGAON, BULDANA",Maharashtra,India,,1,1,27AFVPB2257G2ZB,Registered Regular,Supplier,IMP-20260324-SUP-0445
NANDNI CRANE SERVICE,Billing,"29, MADHAVNAGAR-2","POST. DASHRATH, VADODARA",VADODARA,Gujarat,India,,1,1,24DGUPB8396D1Z0,Registered Regular,Supplier,IMP-20260324-SUP-0449
M/S NIMAR MOTOR COMPANY,Billing,"46/5-B, A.B.Road, Dewas Naka","Lasudia Mori, Indore, Madhya Pradesh","Indore, Madhya Pradesh",Madhya Pradesh,India,,1,1,23AABFN3660N1Z7,Registered Regular,Supplier,IMP-20260324-SUP-0450
AGARWAL ACID & CHEMICALS,Billing,"D-27 (A), NEAR JYOTI HOSPITAL","ROAD NO. 4, V.K.I.A., JAIPUR",JAIPUR,Rajasthan,India,,1,1,08AIHPA4312N1ZD,Registered Regular,Customer,IMP-20260324-CUST-0242
DMW TYRES PVT.LTD,Billing,PLOT NO. P-53,"BEHIND HOTEL MANAS, M.I.D.C., AWDHAN, DHULE, MAHARASHTRA","M.I.D.C., AWDHAN, DHULE",Maharashtra,India,,1,1,27AACCD7703N1ZE,Registered Regular,Supplier,IMP-20260324-SUP-0452
SHREE KRISHNA TYRES,Billing,B/H. TATA SHOWROOM,"GAMDI PATIYA, N.H. NO.8, GAMDI, ANAND.","GAMDI, ANAND",Gujarat,India,,1,1,24AGEPC8017D1Z0,Registered Regular,Supplier,IMP-20260324-SUP-0453
BODAL CHEMICALS LTD.,Billing,"BLOCK NO. 795 TO 803, 804, 807 AND 832","MAIN ROAD, KARAKHADI, TA. PADRA, VADODARA",VADODARA,Gujarat,India,,1,1,24AAACD5352M1ZN,Registered Regular,Customer,IMP-20260324-CUST-0243
NARESH ROADLINES,Billing,"303, TOWER, II GREENRIDGE SOC.","LINK ROAD, CHIKUWADI, BORIVLI(W), MUMBAI-400 092",MUMBAI-400 092,Maharashtra,India,,1,1,27AACPV8761D2ZD,Registered Regular,Customer,IMP-20260324-CUST-0244
KAMAN PATA GARAGE,Billing,"SAHYOG, WAY-BRIDGE","SAHYOG COMPLEX, NARI CHOKADI, BHAVNAGAR",BHAVNAGAR,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0455
GREEN ENGINEERING WORKS,Billing,PLOT NO. 714,"G.I.D.C. RANOLI, BARODA.",BARODA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0456
JAY AMBE MOTOR GARAGE,Billing,IPCL ROAD,"RANOLI, BARODA.",BARODA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0457
NEW K.G.N.SPRING,Billing,N.H.NO.8,"OPP. DHANLAXMI PUMP, RANOLI, BARODA",BARODA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0458
SALIMKHAN GAFURKHAN PATHAN,Billing,OPP. DHANLAXMI PETROL PUMP,"RANOLI, VADODARA","RANOLI, VADODARA",Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0459
JAYASREE CHEM,Billing,"NO.89/18, B ORAGADAM ROAD","OPP:- RAKKI HOSPITAL, VENKATAPURAM, AMBATTUR, CHENNAI-600 053",CHENNAI,Tamil Nadu,India,,1,1,33AKAPJ8702G1ZJ,Registered Regular,Customer,IMP-20260324-CUST-0245
YASH ENTERPRISES,Billing,"5, RAKAM PURA ROAD","NEAR BEDWAS, UDAIPUR",UDAIPUR,Rajasthan,India,,1,1,08ORAPS3612H1ZI,Registered Regular,Customer,IMP-20260324-CUST-0246
RAJLAXMI AGROTECH INDIA PVT LTD,Billing,"GUT.NO. 76, BHOKARDHAN ROAD","VILLAGE: GUNDEWADI, JALNA (M.H)-431203",JALNA (M.H),Maharashtra,India,431203,1,1,27AACCR9862J1ZS,Registered Regular,Customer,IMP-20260324-CUST-0247
TYRE BAZAR F Y 2022-2023,Billing,"SHEELA COMPLEX, SHOP NO. 1, 2","WADI, NAGPUR",NAGPUR,Maharashtra,India,,1,1,27AFYPS4114C1Z8,Registered Regular,Supplier,IMP-20260324-SUP-0463
AMIT SALES CORPORATION,Billing,TRANSPORT LORRY SUPPLIERS &,"COMMISSION AGENTS, DEEPAK NAGAR, DURG-491001 (C.G.)","DEEPAK NAGAR,DURG- (C.G.)",Chhattisgarh,India,491001,1,1,22AFQPD5646C1ZQ,Registered Regular,Customer,IMP-20260324-CUST-0248
NAMAN SALES CORPORATIO,Billing,1ST 8 NEW ANAJ MANDI HISAR,HARAYANA-125001,HISAR,Haryana,India,125001,1,1,06CINPS5376J1ZH,Registered Regular,Customer,IMP-20260324-CUST-0249
RANJIT JITENDRASINH PARMAR,Billing,"LAXMIPURA, GORWA",VADODARA,VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0468
V. V. TITANIUM PIGMENTS PVT. LTD.,Billing,"A-81, SIPCOT INDUSTRIAL COMPLEX","SOUTH VEERAPANDIAPURAM P.O., THOOTHUKUDI Tamil Nadu, PIN CODE .628002",PIN CODE,Tamil Nadu,India,628002,1,1,33AADCV7723P1ZU,Registered Regular,Customer,IMP-20260324-CUST-0251
RAJ CHAMUNDA AUTO MOBILES,Billing,KOMAL HOTEL GROUND,"NARI CHOKADI, BHAVNAGAR - DHOLERA HIGHWAY.",BHAVNAGAR - DHOLERA HIGHWAY,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0470
